date,SPX,VIX,VVIX,Skew,Realized Vol
2008-01-31,1378.55,26.2,75.21,106.43,23.81
2008-02-01,1395.42,24.02,73.94,114.86,23.74
2008-02-04,1380.82,25.99,73.9,112.88,24.03
2008-02-05,1336.64,28.24,75.06,112.01,24.93
2008-02-06,1326.45,28.97,74.63,111.93,25.07
2008-02-07,1336.91,27.66,72.0,112.71,24.32
2008-02-08,1331.29,28.01,72.6,111.71,23.9
2008-02-11,1339.13,27.6,71.41,114.57,23.86
2008-02-12,1348.86,26.33,72.52,113.97,23.58
2008-02-13,1367.21,24.88,71.44,116.25,23.67
2008-02-14,1348.86,25.54,69.23,114.19,22.43
2008-02-15,1349.99,25.02,74.72,112.03,22.34
2008-02-15,1349.99,25.02,74.72,112.03,22.34
2008-02-19,1348.78,25.59,69.6,113.57,19.9
2008-02-20,1360.03,24.4,71.29,112.24,19.99
2008-02-21,1342.53,25.12,69.65,112.44,20.11
2008-02-22,1353.11,24.06,65.47,113.58,19.16
2008-02-25,1371.8,23.03,68.92,113.42,19.32
2008-02-26,1381.29,21.9,68.59,112.39,18.83
2008-02-27,1380.02,22.69,67.56,111.61,17.9
2008-02-28,1367.68,23.53,66.61,111.33,18.05
2008-02-29,1330.63,26.54,69.81,110.19,20.2
2008-03-03,1331.34,26.28,71.02,110.4,19.31
2008-03-04,1326.75,25.52,69.95,110.07,18.84
2008-03-05,1333.7,24.6,68.51,110.24,18.57
2008-03-06,1304.34,27.55,74.53,110.46,16.88
2008-03-07,1293.37,27.49,76.02,110.28,16.88
2008-03-10,1273.37,29.38,77.45,109.89,17.37
2008-03-11,1320.65,26.36,73.76,112.71,21.05
2008-03-12,1308.77,27.22,73.94,111.47,21.18
2008-03-13,1315.48,27.29,75.56,112.58,21.09
2008-03-14,1288.14,31.16,80.99,110.59,21.9
2008-03-17,1276.6,32.24,80.71,113.51,21.67
2008-03-18,1330.74,25.79,72.97,112.4,25.72
2008-03-19,1298.42,29.84,70.5,113.11,26.95
2008-03-20,1329.51,26.62,66.97,113.71,28.18
2008-03-20,1329.51,26.62,66.97,113.71,28.18
2008-03-24,1349.88,25.73,68.82,114.56,28.34
2008-03-25,1352.99,25.72,68.65,114.87,28.19
2008-03-26,1341.13,26.08,69.56,112.08,28.04
2008-03-27,1325.76,25.88,69.0,111.78,28.17
2008-03-28,1315.22,25.71,68.79,110.78,28.3
2008-03-31,1322.7,25.61,67.64,110.36,28.17
2008-04-01,1370.18,22.68,66.96,111.31,29.41
2008-04-02,1367.53,23.43,67.61,112.08,29.42
2008-04-03,1369.31,23.21,66.11,111.88,29.4
2008-04-04,1370.4,22.45,64.56,111.48,29.34
2008-04-07,1372.54,22.42,67.4,111.57,28.32
2008-04-08,1365.54,22.36,67.3,112.13,28.22
2008-04-09,1354.49,22.81,75.24,110.96,27.94
2008-04-10,1360.55,21.98,75.47,110.82,25.26
2008-04-11,1332.83,23.46,74.74,109.9,25.96
2008-04-14,1328.32,23.82,72.39,109.62,25.93
2008-04-15,1334.43,22.78,68.15,109.9,24.96
2008-04-16,1364.71,20.53,66.36,112.47,25.76
2008-04-17,1365.56,20.37,65.09,113.52,21.71
2008-04-18,1390.33,20.13,62.09,115.35,21.3
2008-04-21,1388.17,20.5,63.43,115.31,19.48
2008-04-22,1375.94,20.87,62.84,114.42,19.0
2008-04-23,1379.93,20.26,59.74,113.33,19.02
2008-04-24,1388.82,20.06,62.75,114.27,18.87
2008-04-25,1397.84,19.59,65.99,114.49,18.64
2008-04-28,1396.37,19.64,66.48,114.61,18.46
2008-04-29,1390.94,20.24,65.42,114.58,18.44
2008-04-30,1385.59,20.79,64.69,112.48,13.64
2008-05-01,1409.34,18.88,63.06,116.0,14.92
2008-05-02,1413.9,18.18,63.68,117.49,14.94
2008-05-05,1407.49,18.9,70.1,115.32,15.01
2008-05-06,1418.26,18.21,69.04,117.63,15.26
2008-05-07,1392.57,19.73,72.82,116.24,16.53
2008-05-08,1397.68,19.4,73.45,114.99,16.34
2008-05-09,1388.28,19.41,73.79,117.77,16.46
2008-05-12,1403.58,17.79,72.0,117.42,15.51
2008-05-13,1403.04,17.98,68.62,117.93,15.46
2008-05-14,1408.66,17.66,71.18,118.92,15.41
2008-05-15,1423.57,16.3,71.16,121.05,14.16
2008-05-16,1425.35,16.47,75.77,119.49,14.16
2008-05-19,1426.63,17.01,76.63,117.96,12.41
2008-05-20,1413.4,17.58,79.8,117.44,12.76
2008-05-21,1390.71,18.59,80.12,114.51,13.75
2008-05-22,1394.35,18.05,83.62,114.41,13.74
2008-05-23,1375.93,19.55,79.63,113.11,14.31
2008-05-23,1375.93,19.55,79.63,113.11,14.31
2008-05-27,1385.35,19.64,79.35,113.38,14.29
2008-05-28,1390.84,19.07,77.7,113.93,14.35
2008-05-29,1398.26,18.14,74.2,114.83,14.42
2008-05-30,1400.38,17.83,73.46,113.53,14.3
2008-06-02,1385.67,19.83,78.6,114.39,13.37
2008-06-03,1377.65,20.24,79.72,114.6,13.5
2008-06-04,1377.2,20.8,81.04,114.37,13.42
2008-06-05,1404.05,18.63,79.35,114.76,14.64
2008-06-06,1360.68,23.56,88.78,113.55,17.02
2008-06-09,1361.76,23.12,92.23,114.98,16.98
2008-06-10,1358.44,23.18,91.98,114.3,16.86
2008-06-11,1335.49,24.12,93.87,113.2,17.4
2008-06-12,1339.87,23.33,92.41,113.97,17.45
2008-06-13,1360.03,21.22,86.91,113.77,18.09
2008-06-16,1360.14,20.95,84.17,114.71,17.74
2008-06-17,1350.93,21.13,80.89,115.71,17.88
2008-06-18,1337.81,22.24,81.56,112.74,18.15
2008-06-19,1342.83,21.58,77.91,113.44,17.93
2008-06-20,1317.93,22.87,78.35,113.13,18.0
2008-06-23,1318.0,22.64,78.37,113.59,17.98
2008-06-24,1314.29,22.42,77.41,112.2,17.44
2008-06-25,1321.97,21.14,76.01,110.7,17.41
2008-06-26,1283.15,23.93,79.87,109.67,20.37
2008-06-27,1278.38,23.44,79.54,110.52,20.32
2008-06-30,1280.0,23.95,79.66,112.0,20.32
2008-07-01,1284.91,23.65,79.44,112.69,20.1
2008-07-02,1261.52,25.92,79.19,110.96,20.99
2008-07-03,1262.9,24.8,76.44,111.72,21.01
2008-07-03,1262.9,24.8,76.44,111.72,21.01
2008-07-07,1252.31,25.78,75.43,111.75,20.27
2008-07-08,1273.7,23.15,76.03,112.21,18.06
2008-07-09,1244.69,25.23,81.69,110.25,19.75
2008-07-10,1253.39,25.59,79.94,110.91,19.89
2008-07-11,1239.49,27.49,77.18,110.87,19.39
2008-07-14,1228.3,28.48,78.83,111.11,19.64
2008-07-15,1214.91,28.54,73.07,110.81,19.35
2008-07-16,1245.36,25.1,73.22,111.93,21.06
2008-07-17,1260.32,25.01,72.46,113.93,21.31
2008-07-18,1260.68,24.05,70.29,113.85,21.08
2008-07-21,1260.0,23.05,71.6,114.1,21.06
2008-07-22,1277.0,21.18,68.39,113.2,20.64
2008-07-23,1282.19,21.31,67.25,115.06,20.68
2008-07-24,1252.54,23.44,74.9,113.19,22.07
2008-07-25,1257.76,22.91,73.7,113.9,21.98
2008-07-28,1234.37,24.23,74.9,111.49,20.21
2008-07-29,1263.2,22.03,71.03,112.18,21.53
2008-07-30,1284.26,21.21,67.21,112.11,22.34
2008-07-31,1267.38,22.94,72.95,110.66,22.67
2008-08-01,1260.31,22.57,72.73,111.38,21.88
2008-08-04,1249.01,23.49,73.17,111.2,22.07
2008-08-05,1284.88,21.14,70.28,109.69,23.78
2008-08-06,1289.19,20.23,71.6,113.22,23.09
2008-08-07,1266.07,21.15,73.11,111.97,22.48
2008-08-08,1296.32,20.66,73.05,113.33,23.59
2008-08-11,1305.32,20.12,75.59,111.55,23.41
2008-08-12,1289.59,21.17,72.4,111.26,23.46
2008-08-13,1285.83,21.55,79.41,111.76,23.21
2008-08-14,1292.93,20.34,74.37,113.07,21.73
2008-08-15,1298.2,19.58,74.1,113.21,21.43
2008-08-18,1278.6,20.98,72.85,112.29,21.97
2008-08-19,1266.69,21.28,77.5,111.4,22.25
2008-08-20,1274.54,20.42,73.42,111.95,21.89
2008-08-21,1277.72,19.82,73.75,111.9,21.86
2008-08-22,1292.2,18.81,73.56,111.8,20.84
2008-08-25,1266.84,20.97,77.03,110.34,21.8
2008-08-26,1271.51,20.49,73.14,110.8,20.9
2008-08-27,1281.66,19.76,72.0,110.51,19.7
2008-08-28,1300.68,19.43,68.05,111.21,19.38
2008-08-29,1282.83,20.65,68.07,110.58,19.39
2008-08-29,1282.83,20.65,68.07,110.58,19.39
2008-09-02,1277.58,21.99,69.65,110.38,19.32
2008-09-03,1274.98,21.43,69.93,110.5,19.09
2008-09-04,1236.83,24.03,72.38,110.48,19.76
2008-09-05,1242.31,23.06,70.39,109.46,19.78
2008-09-08,1267.79,22.64,67.94,109.1,20.11
2008-09-09,1224.51,25.47,70.68,108.57,22.1
2008-09-10,1232.04,24.52,70.63,109.49,22.04
2008-09-11,1249.05,24.39,71.03,110.5,22.32
2008-09-12,1251.7,25.66,70.26,110.15,22.3
2008-09-15,1192.7,31.7,79.37,110.74,27.95
2008-09-16,1213.59,31.54,74.38,112.29,28.59
2008-09-17,1156.39,36.22,93.04,112.97,32.75
2008-09-18,1206.51,33.1,89.33,117.42,34.88
2008-09-19,1255.08,32.07,79.37,114.48,37.75
2008-09-22,1207.09,33.85,83.92,114.32,39.79
2008-09-23,1188.22,35.72,84.77,111.63,39.93
2008-09-24,1185.87,35.19,86.66,111.58,39.42
2008-09-25,1209.18,32.82,82.96,112.53,40.32
2008-09-26,1213.01,34.74,87.81,110.56,40.24
2008-09-29,1106.39,46.72,99.86,111.33,52.08
2008-09-30,1166.36,39.39,92.23,111.43,55.58
2008-10-01,1161.06,39.81,89.76,112.14,55.61
2008-10-02,1114.28,45.26,95.29,112.24,57.34
2008-10-03,1099.23,45.14,94.68,114.17,56.47
2008-10-06,1056.89,52.05,104.82,112.09,58.45
2008-10-07,996.23,53.68,106.47,110.2,61.2
2008-10-08,984.94,57.53,104.99,111.04,60.21
2008-10-09,909.92,63.92,108.05,109.58,66.26
2008-10-10,899.22,69.95,116.0,107.23,66.08
2008-10-13,1003.35,54.99,110.07,109.73,76.05
2008-10-14,998.01,55.13,105.64,113.55,74.21
2008-10-15,907.84,69.25,114.93,118.94,81.7
2008-10-16,946.43,67.61,119.48,113.18,81.45
2008-10-17,940.55,70.33,117.45,118.81,80.5
2008-10-20,985.4,52.97,115.98,124.83,80.71
2008-10-21,955.05,53.11,114.28,120.38,80.45
2008-10-22,896.78,69.65,123.31,119.34,82.75
2008-10-23,908.11,67.8,121.61,120.69,82.83
2008-10-24,876.77,79.13,128.09,116.67,83.44
2008-10-27,848.92,80.06,134.87,116.94,84.24
2008-10-28,940.51,66.96,127.46,125.95,85.33
2008-10-29,930.09,69.96,124.73,120.15,83.26
2008-10-30,954.09,62.9,121.52,124.02,83.96
2008-10-31,968.75,59.89,116.94,122.19,83.02
2008-11-03,966.3,53.68,116.19,117.13,82.93
2008-11-04,1005.75,47.73,116.29,117.78,82.63
2008-11-05,952.77,54.56,117.03,129.35,82.6
2008-11-06,904.88,63.68,125.0,122.15,84.22
2008-11-07,930.99,56.1,116.37,122.85,80.12
2008-11-10,919.21,59.98,116.53,126.27,80.2
2008-11-11,898.95,61.44,114.11,120.67,71.3
2008-11-12,852.3,66.46,123.26,121.11,73.47
2008-11-13,911.29,59.83,117.12,124.98,68.88
2008-11-14,873.29,66.31,118.34,118.59,69.03
2008-11-17,850.75,69.15,115.1,113.4,69.52
2008-11-18,859.12,67.64,106.9,116.05,67.78
2008-11-19,806.58,74.26,102.48,115.86,70.08
2008-11-20,752.44,80.86,106.71,114.93,71.34
2008-11-21,800.03,72.67,99.48,118.88,74.08
2008-11-24,851.81,64.7,92.31,116.16,75.58
2008-11-25,857.39,60.9,90.28,114.1,74.8
2008-11-26,887.68,54.92,89.32,113.3,66.64
2008-11-26,887.68,54.92,89.32,113.3,66.64
2008-11-28,896.24,55.84,88.41,113.12,66.37
2008-12-01,816.21,68.51,90.49,112.75,72.85
2008-12-02,848.81,62.98,87.08,112.2,73.85
2008-12-03,870.74,60.72,84.72,112.55,74.34
2008-12-04,845.22,63.64,83.94,111.77,73.85
2008-12-05,876.07,59.93,82.9,116.45,72.41
2008-12-08,909.7,58.49,82.1,120.77,71.37
2008-12-09,888.67,58.91,80.75,118.58,71.08
2008-12-10,899.24,55.73,86.46,119.51,71.08
2008-12-11,873.59,55.78,88.68,121.83,71.27
2008-12-12,879.73,54.28,86.27,116.24,68.99
2008-12-15,868.57,56.76,82.03,115.86,64.97
2008-12-16,913.18,51.29,79.99,119.25,65.19
2008-12-17,904.42,49.84,75.17,115.07,64.75
2008-12-18,885.28,47.34,81.26,116.55,65.05
2008-12-19,887.88,44.93,87.69,118.73,61.62
2008-12-22,871.63,44.56,87.04,115.16,57.07
2008-12-23,863.16,45.02,86.39,112.01,53.44
2008-12-24,868.15,44.21,85.1,112.31,49.62
2008-12-24,868.15,44.21,85.1,112.31,49.62
2008-12-26,872.8,43.38,83.74,112.56,49.48
2008-12-29,869.42,43.9,83.96,113.77,47.99
2008-12-30,890.64,41.63,80.89,116.08,48.59
2008-12-31,903.25,40.0,85.6,116.5,36.89
2008-12-31,903.25,40.0,85.6,116.5,36.89
2009-01-02,931.8,39.19,84.41,124.21,35.69
2009-01-05,927.45,39.08,90.89,116.12,34.62
2009-01-06,934.7,38.56,90.33,115.49,33.11
2009-01-07,906.65,43.39,93.99,118.21,32.29
2009-01-08,909.73,42.56,93.14,118.24,29.98
2009-01-09,890.35,42.82,91.52,118.82,30.06
2009-01-12,870.26,45.84,93.26,118.36,30.82
2009-01-13,871.79,43.27,92.5,118.22,29.23
2009-01-14,842.62,49.14,99.88,119.99,31.23
2009-01-15,843.74,51.0,96.44,124.7,30.99
2009-01-16,850.12,46.11,98.79,126.05,26.04
2009-01-16,850.12,46.11,98.79,126.05,26.04
2009-01-20,805.22,56.65,104.02,119.17,31.63
2009-01-21,840.24,46.42,100.81,120.58,34.01
2009-01-22,827.5,47.29,98.87,117.76,34.37
2009-01-23,831.95,47.27,95.7,121.31,33.84
2009-01-26,836.57,45.69,96.17,120.65,33.71
2009-01-27,845.71,42.25,95.48,119.68,33.91
2009-01-28,874.09,39.66,98.22,122.39,35.45
2009-01-29,845.14,42.63,98.98,119.92,37.09
2009-01-30,825.88,44.84,98.72,115.88,37.03
2009-02-02,825.44,45.52,96.48,123.95,36.67
2009-02-03,838.51,43.06,92.25,125.25,35.75
2009-02-04,832.23,43.85,91.57,127.68,35.83
2009-02-05,845.85,43.73,92.26,122.63,36.13
2009-02-06,868.6,43.37,94.01,122.27,35.74
2009-02-09,869.89,43.64,94.38,122.62,35.73
2009-02-10,827.16,46.67,95.98,118.94,38.81
2009-02-11,833.74,44.53,94.67,122.57,38.08
2009-02-12,835.19,41.25,91.04,114.51,38.08
2009-02-13,826.84,42.93,91.93,120.58,36.6
2009-02-13,826.84,42.93,91.93,120.58,36.6
2009-02-17,789.17,48.66,95.07,118.1,39.73
2009-02-18,788.42,48.46,89.11,127.01,39.68
2009-02-19,778.94,47.08,88.27,119.41,35.41
2009-02-20,770.05,49.3,90.66,119.93,32.65
2009-02-23,743.33,52.62,93.02,116.63,34.47
2009-02-24,773.14,45.49,89.13,114.2,36.88
2009-02-25,764.9,44.67,88.93,114.97,36.98
2009-02-26,752.83,44.66,89.37,113.96,37.16
2009-02-27,735.09,46.35,91.08,114.25,36.51
2009-03-02,700.82,52.65,93.86,115.42,38.43
2009-03-03,696.33,50.93,90.75,113.77,37.71
2009-03-04,712.87,47.56,85.6,118.16,38.57
2009-03-05,682.55,50.17,89.88,113.73,40.85
2009-03-06,683.38,49.33,88.26,115.45,40.77
2009-03-09,676.53,49.68,90.09,113.11,40.62
2009-03-10,719.6,44.37,85.36,115.59,44.58
2009-03-11,721.36,43.61,85.35,112.71,44.61
2009-03-12,750.74,41.18,81.81,112.96,43.36
2009-03-13,756.55,42.36,78.13,113.94,43.38
2009-03-16,753.89,43.74,80.07,114.28,43.39
2009-03-17,778.12,40.8,75.21,118.32,44.48
2009-03-18,794.35,40.06,74.8,117.3,42.34
2009-03-19,784.04,43.68,73.56,116.53,42.61
2009-03-20,768.54,45.89,73.11,117.06,43.02
2009-03-23,822.92,43.23,71.39,117.95,49.02
2009-03-24,806.12,42.93,70.16,112.12,47.95
2009-03-25,813.88,42.25,71.76,114.22,46.19
2009-03-26,832.86,40.36,70.97,113.75,46.78
2009-03-27,815.94,41.04,71.68,111.09,47.0
2009-03-30,787.53,45.54,74.68,113.71,47.85
2009-03-31,797.87,44.14,72.71,112.87,45.1
2009-04-01,811.08,42.28,70.39,114.49,45.45
2009-04-02,834.38,42.04,69.61,111.9,45.79
2009-04-03,842.5,39.7,67.86,112.04,43.55
2009-04-06,835.48,40.93,68.26,114.39,43.64
2009-04-07,815.55,40.39,66.39,111.16,44.24
2009-04-08,825.16,38.85,68.72,111.49,39.48
2009-04-09,856.56,36.53,65.22,108.18,41.57
2009-04-09,856.56,36.53,65.22,108.18,41.57
2009-04-13,858.73,37.81,67.51,110.39,39.39
2009-04-14,841.5,37.67,65.79,109.23,39.82
2009-04-15,852.06,36.17,64.95,108.62,40.03
2009-04-16,865.3,35.79,69.72,114.45,38.92
2009-04-17,869.6,33.94,68.92,111.75,38.29
2009-04-20,832.39,39.18,75.48,113.99,40.87
2009-04-21,850.08,37.14,75.48,114.63,40.81
2009-04-22,843.55,38.1,75.52,112.72,33.2
2009-04-23,851.92,37.15,72.81,113.4,32.71
2009-04-24,866.23,36.82,72.04,114.6,32.98
2009-04-27,857.51,38.32,74.16,114.12,32.11
2009-04-28,855.16,37.95,74.22,114.13,31.33
2009-04-29,873.64,36.08,72.12,114.6,29.89
2009-04-30,872.81,36.5,71.42,114.86,29.75
2009-05-01,877.52,35.3,69.82,115.21,29.13
2009-05-04,907.24,34.53,70.36,115.4,29.86
2009-05-05,903.8,33.36,70.77,113.65,29.72
2009-05-06,919.53,32.45,71.15,113.34,30.22
2009-05-07,907.39,33.44,72.79,112.7,29.49
2009-05-08,929.23,32.05,74.66,114.96,30.39
2009-05-11,909.24,32.87,76.86,113.99,28.3
2009-05-12,908.35,31.8,77.53,115.66,28.3
2009-05-13,883.92,33.65,81.87,116.32,29.1
2009-05-14,893.07,31.37,79.38,116.5,28.95
2009-05-15,882.88,33.12,80.29,119.06,28.71
2009-05-18,909.71,30.24,76.41,119.21,30.25
2009-05-19,908.13,28.8,74.4,117.92,26.23
2009-05-20,903.47,29.03,77.45,113.96,25.44
2009-05-21,888.33,31.35,84.69,117.1,25.93
2009-05-22,887.0,32.63,87.28,118.81,25.72
2009-05-22,887.0,32.63,87.28,118.81,25.72
2009-05-26,910.33,30.62,91.23,120.89,26.58
2009-05-27,893.06,32.36,90.86,120.04,27.08
2009-05-28,906.83,31.67,88.19,122.33,27.52
2009-05-29,919.14,28.92,83.91,122.99,27.07
2009-06-01,942.87,30.04,84.23,122.09,28.26
2009-06-02,944.74,29.63,83.82,120.94,28.19
2009-06-03,931.76,31.02,84.89,121.19,25.95
2009-06-04,942.46,30.18,81.26,119.37,26.09
2009-06-05,940.09,29.62,82.11,118.83,25.35
2009-06-08,939.14,29.77,82.69,119.44,24.89
2009-06-09,942.43,28.27,81.64,119.24,23.45
2009-06-10,939.15,28.46,86.92,121.61,22.36
2009-06-11,944.89,28.11,85.22,117.88,22.43
2009-06-12,946.21,28.15,85.43,120.98,20.38
2009-06-15,923.72,30.81,85.05,118.2,21.81
2009-06-16,911.97,32.68,88.49,125.05,22.07
2009-06-17,910.71,31.54,86.49,123.17,19.78
2009-06-18,918.37,30.03,83.87,123.72,19.91
2009-06-19,921.23,27.99,84.15,123.78,19.84
2009-06-22,893.04,31.17,86.1,116.79,21.44
2009-06-23,895.1,30.58,85.64,116.01,21.43
2009-06-24,900.94,29.05,83.96,116.97,19.82
2009-06-25,920.26,26.36,82.57,115.51,20.26
2009-06-26,918.9,25.93,77.6,115.72,19.64
2009-06-29,927.23,25.35,79.69,117.16,19.11
2009-06-30,919.32,26.35,79.6,117.03,17.51
2009-07-01,923.33,26.22,79.68,116.68,17.57
2009-07-02,896.42,27.95,81.32,115.08,19.7
2009-07-02,896.42,27.95,81.32,115.08,19.7
2009-07-06,898.72,29.0,83.2,118.41,19.44
2009-07-07,881.03,30.85,85.63,116.35,20.72
2009-07-08,879.56,31.3,86.17,114.25,20.7
2009-07-09,882.68,29.78,82.88,115.2,20.69
2009-07-10,879.13,29.02,81.42,113.2,20.68
2009-07-13,901.05,26.31,80.58,113.3,22.14
2009-07-14,905.84,25.02,81.52,115.44,22.24
2009-07-15,932.68,25.89,85.64,115.75,22.94
2009-07-16,940.74,25.42,83.64,116.89,22.7
2009-07-17,940.38,24.34,82.49,116.43,22.7
2009-07-20,951.13,24.4,80.98,116.31,22.88
2009-07-21,954.58,23.87,80.45,116.79,22.88
2009-07-22,954.07,23.47,75.3,112.41,20.68
2009-07-23,976.29,23.43,72.8,112.07,22.03
2009-07-24,979.26,23.09,73.01,114.04,21.95
2009-07-27,982.18,24.28,74.35,114.05,20.7
2009-07-28,979.62,25.01,76.68,116.18,20.71
2009-07-29,975.15,25.61,77.1,116.74,20.51
2009-07-30,986.75,25.4,73.88,115.41,20.69
2009-07-31,987.48,25.92,73.47,108.94,20.64
2009-08-03,1002.63,25.56,72.79,114.03,18.86
2009-08-04,1005.65,24.89,71.05,114.94,18.88
2009-08-05,1002.72,24.9,70.13,117.11,17.51
2009-08-06,997.08,25.67,73.17,115.22,17.59
2009-08-07,1010.48,24.76,71.53,113.77,18.1
2009-08-10,1007.1,24.99,72.59,117.02,18.09
2009-08-11,994.35,25.99,75.6,117.61,16.82
2009-08-12,1005.81,25.45,81.28,119.64,17.09
2009-08-13,1012.73,24.71,79.96,121.85,14.13
2009-08-14,1004.09,24.27,80.45,118.75,14.1
2009-08-17,979.73,27.89,84.22,116.58,16.6
2009-08-18,989.67,26.18,81.11,118.11,16.5
2009-08-19,996.46,26.26,76.32,121.73,16.7
2009-08-20,1007.37,25.09,76.7,121.53,17.05
2009-08-21,1026.13,25.01,76.55,122.9,16.56
2009-08-24,1025.57,25.14,78.47,121.16,16.49
2009-08-25,1028.0,24.92,77.76,119.05,16.48
2009-08-26,1028.12,24.95,77.97,118.71,16.46
2009-08-27,1030.98,24.68,75.59,117.71,16.44
2009-08-28,1028.93,24.76,74.41,117.67,16.0
2009-08-31,1020.62,26.01,77.12,120.14,16.23
2009-09-01,998.04,29.15,81.0,118.26,17.32
2009-09-02,994.75,28.9,77.07,118.41,17.32
2009-09-03,1003.24,27.1,75.48,119.38,17.51
2009-09-04,1016.4,25.26,77.51,119.73,18.09
2009-09-04,1016.4,25.26,77.51,119.73,18.09
2009-09-08,1025.39,25.62,75.69,120.55,17.78
2009-09-09,1033.37,24.32,76.17,120.83,17.96
2009-09-10,1044.14,23.55,71.39,121.26,17.71
2009-09-11,1042.73,24.15,72.36,120.23,17.3
2009-09-14,1049.34,23.86,71.14,121.0,17.18
2009-09-15,1052.63,23.42,72.25,118.46,16.96
2009-09-16,1068.76,23.69,71.7,113.62,15.39
2009-09-17,1065.49,23.65,69.36,118.95,15.05
2009-09-18,1068.3,23.92,70.39,117.02,14.78
2009-09-21,1064.66,24.06,71.0,119.14,14.4
2009-09-22,1071.66,23.08,68.26,118.16,13.08
2009-09-23,1060.87,23.49,68.18,117.44,13.47
2009-09-24,1050.78,24.95,70.78,116.65,13.89
2009-09-25,1044.38,25.61,71.74,118.01,14.02
2009-09-28,1062.98,24.88,70.54,119.1,15.16
2009-09-29,1060.61,25.19,68.99,119.84,15.18
2009-09-30,1057.08,25.61,71.32,120.86,15.01
2009-10-01,1029.85,28.27,76.25,117.81,15.3
2009-10-02,1025.21,28.68,76.13,118.55,15.33
2009-10-05,1040.46,26.84,73.56,118.5,15.93
2009-10-06,1054.72,25.7,71.5,117.82,15.93
2009-10-07,1057.58,24.68,71.01,117.65,15.7
2009-10-08,1065.48,24.18,68.1,119.92,15.67
2009-10-09,1071.49,23.12,65.54,120.87,15.4
2009-10-12,1076.19,23.01,64.97,119.55,15.47
2009-10-13,1073.19,22.99,64.97,120.77,15.36
2009-10-14,1092.02,22.86,68.84,121.31,16.43
2009-10-15,1096.56,21.72,67.07,120.03,15.65
2009-10-16,1087.68,21.43,69.85,119.05,15.82
2009-10-19,1097.91,21.49,67.76,117.25,16.11
2009-10-20,1091.06,20.9,68.63,116.9,16.22
2009-10-21,1081.4,22.22,78.16,118.6,16.36
2009-10-22,1092.91,20.69,77.6,118.09,16.39
2009-10-23,1079.6,22.27,79.88,117.51,16.49
2009-10-26,1066.95,24.31,82.28,118.33,16.89
2009-10-27,1063.41,24.83,80.41,118.9,15.88
2009-10-28,1042.63,27.91,85.43,118.37,17.21
2009-10-29,1066.11,24.76,78.1,120.82,18.58
2009-10-30,1036.19,30.69,89.9,122.75,19.34
2009-11-02,1042.88,29.78,91.98,121.9,19.42
2009-11-03,1045.41,28.81,90.16,118.53,18.77
2009-11-04,1046.5,27.72,85.97,119.75,18.15
2009-11-05,1066.63,25.43,79.1,119.83,19.2
2009-11-06,1069.3,24.19,73.72,120.14,19.05
2009-11-09,1093.08,23.15,68.83,114.4,20.5
2009-11-10,1093.01,22.84,68.49,119.65,20.44
2009-11-11,1098.51,23.04,73.05,119.21,20.5
2009-11-12,1087.24,24.24,80.77,118.38,19.9
2009-11-13,1093.48,23.36,80.28,120.72,19.96
2009-11-16,1109.3,22.89,83.31,114.53,20.43
2009-11-17,1110.32,22.41,83.97,119.32,20.2
2009-11-18,1109.8,21.63,79.15,114.75,20.09
2009-11-19,1094.9,22.63,79.27,119.35,20.34
2009-11-20,1091.38,22.19,75.56,120.59,20.08
2009-11-23,1106.24,21.16,75.84,122.85,20.18
2009-11-24,1105.65,20.47,75.05,122.47,19.74
2009-11-25,1110.63,20.48,73.91,121.98,19.76
2009-11-25,1110.63,20.48,73.91,121.98,19.76
2009-11-27,1091.49,24.85,83.24,120.82,19.63
2009-11-30,1095.63,24.51,81.58,122.91,18.35
2009-12-01,1108.86,21.92,80.74,122.96,15.86
2009-12-02,1109.24,21.12,78.26,119.0,15.68
2009-12-03,1099.92,22.46,78.52,117.04,15.9
2009-12-04,1105.98,21.25,77.18,118.01,16.01
2009-12-07,1103.25,22.1,77.75,117.17,14.74
2009-12-08,1091.94,23.69,79.57,117.89,15.12
2009-12-09,1095.95,22.66,84.93,118.75,13.0
2009-12-10,1102.35,22.32,84.56,121.35,13.15
2009-12-11,1106.41,21.59,82.87,121.59,13.14
2009-12-14,1114.11,21.15,81.64,125.3,12.9
2009-12-15,1107.93,21.49,80.99,123.84,12.89
2009-12-16,1109.18,20.54,82.05,117.13,11.9
2009-12-17,1096.08,22.51,83.56,121.83,12.63
2009-12-18,1102.47,21.68,81.75,122.29,12.8
2009-12-21,1114.05,20.49,79.62,124.33,12.55
2009-12-22,1118.02,19.54,71.45,127.89,12.56
2009-12-23,1120.59,19.71,69.81,127.15,11.81
2009-12-24,1126.48,19.47,68.81,128.16,11.96
2009-12-24,1126.48,19.47,68.81,128.16,11.96
2009-12-28,1127.78,19.93,69.89,125.79,11.88
2009-12-29,1126.2,20.01,69.1,125.71,10.09
2009-12-30,1126.42,19.96,70.36,125.65,9.94
2009-12-31,1115.1,21.68,74.99,123.23,9.66
2009-12-31,1115.1,21.68,74.99,123.23,9.66
2010-01-04,1132.99,20.04,73.3,123.84,11.08
2010-01-05,1136.52,19.35,70.36,122.99,10.76
2010-01-06,1137.14,19.16,67.65,121.63,10.57
2010-01-07,1141.69,19.06,67.15,120.17,10.62
