Date,VIX,VXN NASDAQ
2021-10,22.96,27.72
2021-10,21.3,25.45
2021-10,21.0,24.87
2021-10,19.54,23.22
2021-10,18.77,23.16
2021-10,20.0,23.49
2021-10,19.85,23.41
2021-10,18.64,21.23
2021-10,16.86,19.09
2021-10,16.3,18.51
2021-10,16.31,18.83
2021-10,15.7,18.31
2021-10,15.49,18.73
2021-10,15.01,18.63
2021-10,15.43,19.12
2021-10,15.24,18.8
2021-10,15.98,19.38
2021-10,16.98,20.12
2021-10,16.53,19.75
2021-10,16.26,19.64
2021-11,16.41,19.73
2021-11,16.03,19.73
2021-11,15.1,19.43
2021-11,15.44,20.26
2021-11,16.48,21.57
2021-11,17.22,21.88
2021-11,17.78,22.69
2021-11,18.73,23.27
2021-11,17.66,22.37
2021-11,16.29,21.42
2021-11,16.49,21.71
2021-11,16.37,21.28
2021-11,17.11,21.56
2021-11,17.59,21.39
2021-11,17.91,21.75
2021-11,19.17,23.5
2021-11,19.38,24.43
2021-11,18.58,23.82
2021-11,,
2021-11,28.62,28.45
2021-11,22.96,24.63
2021-11,27.19,27.39
2021-12,31.12,30.95
2021-12,27.95,29.78
2021-12,30.67,33.41
2021-12,27.18,30.17
2021-12,21.89,25.79
2021-12,19.9,24.82
2021-12,21.58,26.42
2021-12,18.69,23.95
2021-12,20.31,24.04
2021-12,21.89,25.31
2021-12,19.29,23.42
2021-12,20.57,25.24
2021-12,21.57,26.55
2021-12,22.87,27.88
2021-12,21.01,24.96
2021-12,18.63,22.15
2021-12,17.96,21.32
2021-12,,21.32
2021-12,17.68,21.72
2021-12,17.54,21.54
2021-12,16.95,21.28
2021-12,17.33,21.38
2021-12,17.22,21.2
2022-01,16.6,21.17
2022-01,16.91,22.32
2022-01,19.73,25.98
2022-01,19.61,25.81
2022-01,18.76,25.65
2022-01,19.4,25.83
2022-01,18.41,24.28
2022-01,17.62,23.44
2022-01,20.31,27.05
2022-01,19.19,25.72
2022-01,,
2022-01,22.79,29.36
2022-01,23.85,29.02
2022-01,25.59,30.61
2022-01,28.85,34.06
2022-01,29.9,35.55
2022-01,31.16,38.2
2022-01,31.96,38.1
2022-01,30.49,36.64
2022-01,27.66,33.31
2022-01,24.83,30.16
2022-02,21.96,28.0
2022-02,22.09,29.58
2022-02,24.35,31.24
2022-02,23.22,30.32
2022-02,22.86,30.02
2022-02,21.44,28.33
2022-02,19.96,26.87
2022-02,23.91,30.07
2022-02,27.36,34.16
2022-02,28.33,34.07
2022-02,25.7,31.16
2022-02,24.29,29.45
2022-02,28.11,33.21
2022-02,27.75,33.05
2022-02,,
2022-02,28.81,33.13
2022-02,31.02,35.27
2022-02,30.32,34.02
2022-02,27.59,31.19
2022-02,30.15,32.72
2022-03,33.32,35.22
2022-03,30.74,33.05
2022-03,30.48,33.34
2022-03,31.98,34.89
2022-03,36.45,38.73
2022-03,35.13,38.02
2022-03,32.45,35.34
2022-03,30.23,34.23
2022-03,30.75,34.85
2022-03,31.77,36.55
2022-03,29.83,34.65
2022-03,26.67,30.81
2022-03,25.67,29.51
2022-03,23.87,27.76
2022-03,23.53,28.66
2022-03,22.94,27.71
2022-03,23.57,28.84
2022-03,21.67,27.89
2022-03,20.81,27.34
2022-03,19.63,26.53
2022-03,18.9,25.87
2022-03,19.33,26.4
2022-03,20.56,26.99
2022-04,19.63,25.91
2022-04,18.57,24.93
2022-04,21.03,27.4
2022-04,22.1,28.91
2022-04,21.55,28.48
2022-04,21.16,28.06
2022-04,24.37,30.75
2022-04,24.26,30.38
2022-04,21.82,26.85
2022-04,22.7,28.86
2022-04,,
2022-04,22.17,29.53
2022-04,21.37,29.1
2022-04,20.32,28.47
2022-04,22.68,31.37
2022-04,28.21,35.39
2022-04,27.02,33.83
2022-04,33.52,38.93
2022-04,31.6,36.91
2022-04,29.99,35.49
2022-04,33.4,38.25
2022-05,32.34,37.81
2022-05,29.25,36.0
2022-05,25.42,31.98
2022-05,31.2,37.19
2022-05,30.19,37.4
2022-05,34.75,41.43
2022-05,32.99,40.08
2022-05,32.56,40.67
2022-05,31.77,41.36
2022-05,28.87,37.61
2022-05,27.47,37.44
2022-05,26.1,33.88
2022-05,30.96,38.81
2022-05,29.35,36.15
2022-05,29.43,36.18
2022-05,28.48,35.18
2022-05,29.45,36.17
2022-05,28.37,35.38
2022-05,27.5,33.63
2022-05,25.72,32.0
2022-05,26.54,
2022-05,26.19,33.01
2022-06,25.69,32.6
2022-06,24.72,31.44
2022-06,24.79,31.75
2022-06,25.07,32.16
2022-06,24.02,31.03
2022-06,23.96,30.69
2022-06,26.09,32.73
2022-06,27.75,33.97
2022-06,34.02,40.36
2022-06,32.69,38.51
2022-06,29.62,35.35
2022-06,32.95,38.67
2022-06,31.13,36.66
2022-06,31.03,
2022-06,30.19,36.06
2022-06,28.95,35.94
2022-06,29.05,35.3
2022-06,27.23,33.77
2022-06,26.95,33.56
2022-06,28.36,35.43
2022-06,28.16,35.33
2022-06,28.71,36.21
2022-07,26.7,34.27
2022-07,27.53,
2022-07,27.54,34.86
2022-07,26.73,33.75
2022-07,26.08,32.81
2022-07,24.64,31.18
2022-07,26.17,32.93
2022-07,27.29,33.97
2022-07,26.82,33.67
2022-07,26.4,32.64
2022-07,24.23,30.39
2022-07,25.3,31.58
2022-07,24.5,30.66
2022-07,23.88,30.58
2022-07,23.11,29.31
2022-07,23.03,29.19
2022-07,23.36,29.42
2022-07,24.69,30.91
2022-07,23.24,29.59
2022-07,22.33,28.48
2022-07,21.33,27.25
2022-08,22.84,28.75
2022-08,23.93,30.0
2022-08,21.95,27.98
2022-08,21.44,27.81
2022-08,21.15,27.13
2022-08,21.29,27.65
2022-08,21.77,28.41
2022-08,19.74,25.72
2022-08,20.2,26.13
2022-08,19.53,25.18
2022-08,19.95,25.4
2022-08,19.69,25.55
2022-08,19.9,26.33
2022-08,19.56,25.52
2022-08,20.6,26.74
2022-08,23.8,29.65
2022-08,24.11,29.69
2022-08,22.82,28.96
2022-08,21.78,28.08
2022-08,25.56,31.72
2022-08,26.21,32.3
2022-08,26.21,32.12
2022-08,25.87,32.19
2022-09,25.56,32.26
2022-09,25.47,32.32
2022-09,25.99,
2022-09,26.91,33.59
2022-09,24.64,31.56
2022-09,23.61,30.48
2022-09,22.79,29.23
2022-09,23.87,29.81
2022-09,27.27,33.18
2022-09,26.16,32.57
2022-09,26.27,32.65
2022-09,26.3,32.83
2022-09,25.76,32.36
2022-09,27.16,33.3
2022-09,27.99,33.87
2022-09,27.35,32.92
2022-09,29.92,34.88
2022-09,32.26,36.93
2022-09,32.6,37.15
2022-09,30.18,35.51
2022-09,31.84,36.91
2022-09,31.62,36.61
2022-10,30.1,35.56
2022-10,29.07,34.42
2022-10,28.55,34.33
2022-10,30.52,35.84
2022-10,31.36,36.86
2022-10,32.45,38.57
2022-10,33.63,39.38
2022-10,33.57,39.51
2022-10,31.94,38.27
2022-10,32.02,37.75
2022-10,31.37,37.07
2022-10,30.5,36.11
2022-10,30.76,36.37
2022-10,29.98,35.77
2022-10,29.69,35.25
2022-10,29.85,35.5
2022-10,28.46,34.14
2022-10,27.28,33.28
2022-10,27.39,33.82
2022-10,25.75,31.86
2022-10,25.88,31.16
2022-11,25.81,31.99
2022-11,25.86,32.1
2022-11,25.3,31.79
2022-11,24.55,30.86
2022-11,24.35,30.84
2022-11,25.54,31.53
2022-11,26.09,32.49
2022-11,23.53,30.35
2022-11,22.52,28.97
2022-11,23.73,30.02
2022-11,24.54,30.3
2022-11,24.11,30.05
2022-11,23.93,30.02
2022-11,23.12,29.25
2022-11,22.36,29.0
2022-11,21.29,27.79
2022-11,20.35,26.66
2022-11,20.42,
2022-11,20.5,26.79
2022-11,22.21,28.31
2022-11,21.89,28.36
2022-11,20.58,26.46
2022-12,19.84,26.09
2022-12,19.06,24.78
2022-12,20.75,26.16
2022-12,22.17,27.53
2022-12,22.68,28.11
2022-12,22.29,27.59
2022-12,22.83,27.94
2022-12,25.0,30.06
2022-12,22.55,26.91
2022-12,21.14,25.75
2022-12,22.83,27.34
2022-12,22.62,27.33
2022-12,22.42,27.41
2022-12,21.48,26.65
2022-12,20.07,25.15
2022-12,21.97,27.35
2022-12,20.87,26.33
2022-12,,
2022-12,21.65,27.78
2022-12,22.14,28.38
2022-12,21.44,27.36
2022-12,21.67,27.6
2023-01,,
2023-01,22.9,29.11
2023-01,22.01,28.36
2023-01,22.46,28.81
2023-01,21.13,26.96
2023-01,21.97,27.86
2023-01,20.58,26.94
2023-01,21.09,27.34
2023-01,18.83,24.76
2023-01,18.35,23.82
2023-01,19.49,
2023-01,19.36,24.75
2023-01,20.34,25.51
2023-01,20.52,25.28
2023-01,19.85,24.54
2023-01,19.81,24.61
2023-01,19.2,24.55
2023-01,19.08,24.54
2023-01,18.73,25.01
2023-01,18.51,24.57
2023-01,19.94,26.25
2023-01,19.4,25.79
2023-02,17.87,24.04
2023-02,18.73,25.06
2023-02,18.33,25.4
2023-02,19.43,25.89
2023-02,18.66,25.46
2023-02,19.63,26.45
2023-02,20.71,27.64
2023-02,20.53,27.09
2023-02,20.34,27.26
2023-02,18.91,25.06
2023-02,18.23,24.09
2023-02,20.17,26.06
2023-02,20.02,25.82
2023-02,21.23,
2023-02,22.87,28.57
2023-02,22.29,28.02
2023-02,21.14,26.83
2023-02,21.67,27.18
2023-02,20.95,26.65
2023-02,20.7,26.4
2023-03,20.58,26.48
2023-03,19.59,25.7
2023-03,18.49,24.36
2023-03,18.61,24.25
2023-03,19.59,24.65
2023-03,19.11,24.08
2023-03,22.61,26.55
2023-03,24.8,27.94
2023-03,26.52,29.39
2023-03,23.73,26.72
2023-03,26.14,28.69
2023-03,22.99,26.62
2023-03,25.51,28.35
2023-03,24.15,27.55
2023-03,21.38,25.68
2023-03,22.26,26.6
2023-03,22.61,26.56
2023-03,21.74,25.78
2023-03,20.6,25.07
2023-03,19.97,24.5
2023-03,19.12,23.99
2023-03,19.02,23.99
2023-03,18.7,23.6
2023-04,18.55,23.67
2023-04,19.0,24.28
2023-04,19.08,24.62
2023-04,18.4,23.86
2023-04,,
2023-04,18.97,24.56
2023-04,19.1,24.71
2023-04,19.09,24.49
2023-04,17.8,23.28
2023-04,17.07,22.22
2023-04,16.95,21.91
2023-04,16.83,21.41
2023-04,16.46,21.24
2023-04,17.17,21.77
2023-04,16.77,21.29
2023-04,16.89,21.52
2023-04,18.76,22.97
2023-04,18.84,22.77
2023-04,17.03,21.05
2023-04,15.78,20.12
2023-05,16.08,20.19
2023-05,17.78,21.63
2023-05,18.34,22.03
2023-05,20.09,23.14
2023-05,17.19,20.36
2023-05,16.98,20.31
2023-05,17.71,20.85
2023-05,16.94,19.76
2023-05,16.93,19.4
2023-05,17.03,19.53
2023-05,17.12,19.55
2023-05,17.99,19.84
2023-05,16.87,19.16
2023-05,16.05,19.32
2023-05,16.81,19.68
2023-05,17.21,19.97
2023-05,18.53,20.99
2023-05,20.03,22.4
2023-05,19.14,21.69
2023-05,17.95,22.21
2023-05,17.46,
2023-05,17.46,22.42
2023-05,17.94,22.12
2023-06,15.65,20.46
2023-06,14.6,19.29
2023-06,14.73,19.42
2023-06,13.96,18.54
2023-06,13.94,19.21
2023-06,13.65,18.66
2023-06,13.83,18.89
2023-06,15.01,20.46
2023-06,14.61,20.06
2023-06,13.88,19.72
2023-06,14.5,20.28
2023-06,13.54,19.55
2023-06,14.19,
2023-06,13.88,19.95
2023-06,13.2,19.29
2023-06,12.91,18.82
2023-06,13.44,19.29
2023-06,14.25,20.37
2023-06,13.74,20.08
2023-06,13.43,20.02
2023-06,13.54,19.98
2023-06,13.59,19.55
2023-07,13.57,19.87
2023-07,13.7,
2023-07,14.18,19.91
2023-07,15.44,21.11
2023-07,14.83,20.6
2023-07,15.07,21.08
2023-07,14.84,20.9
2023-07,13.54,19.48
2023-07,13.61,19.78
2023-07,13.34,19.65
2023-07,13.48,19.43
2023-07,13.3,19.29
2023-07,13.76,19.68
2023-07,13.99,20.2
2023-07,13.6,19.61
2023-07,13.91,19.83
2023-07,13.86,19.71
2023-07,13.19,18.99
2023-07,14.41,19.83
2023-07,13.33,18.92
2023-07,13.63,19.32
2023-08,13.93,19.67
2023-08,16.09,22.13
2023-08,15.92,22.08
2023-08,17.1,22.02
2023-08,15.77,20.82
2023-08,15.99,21.07
2023-08,15.96,21.5
2023-08,15.85,21.03
2023-08,14.84,20.45
2023-08,14.82,20.2
2023-08,16.46,21.37
2023-08,16.78,22.08
2023-08,17.89,22.71
2023-08,17.3,22.01
2023-08,17.13,21.89
2023-08,16.97,21.82
2023-08,15.98,21.36
2023-08,17.2,22.58
2023-08,15.68,20.88
2023-08,15.08,20.39
2023-08,14.45,19.33
2023-08,13.88,19.07
2023-08,13.57,18.74
2023-09,13.09,18.41
2023-09,13.82,
2023-09,14.01,19.4
2023-09,14.45,19.79
2023-09,14.4,19.95
2023-09,13.84,19.15
2023-09,13.8,18.84
2023-09,14.23,19.21
2023-09,13.48,18.07
2023-09,12.82,17.25
2023-09,13.79,18.69
2023-09,14.0,18.96
2023-09,14.11,19.21
2023-09,15.14,20.46
2023-09,17.54,22.48
2023-09,17.2,22.01
2023-09,16.9,21.65
2023-09,18.94,22.87
2023-09,18.22,22.34
2023-09,17.34,21.53
2023-09,17.52,21.28
2023-10,17.61,21.51
2023-10,19.78,23.77
2023-10,18.58,22.68
2023-10,18.49,22.76
2023-10,17.45,21.41
2023-10,17.7,21.82
2023-10,17.03,21.13
2023-10,16.09,20.16
2023-10,16.69,20.63
2023-10,19.32,22.75
2023-10,17.21,21.39
2023-10,17.88,21.96
2023-10,19.22,23.44
2023-10,21.4,24.74
2023-10,21.71,25.31
2023-10,20.37,23.97
2023-10,18.97,22.34
2023-10,20.19,24.34
2023-10,20.68,24.85
2023-10,21.27,24.44
2023-10,19.75,23.61
2023-10,18.14,22.46
2023-11,16.87,20.68
2023-11,15.66,19.54
2023-11,14.91,18.62
2023-11,14.89,18.65
2023-11,14.81,18.45
2023-11,14.45,18.16
2023-11,15.29,19.01
2023-11,14.17,17.95
2023-11,14.76,18.82
2023-11,14.16,17.89
2023-11,14.18,18.09
2023-11,14.32,17.83
2023-11,13.8,17.41
2023-11,13.41,17.14
2023-11,13.35,17.55
2023-11,12.85,16.66
2023-11,12.8,
2023-11,12.46,16.12
2023-11,12.69,16.44
2023-11,12.69,16.15
2023-11,12.98,16.52
2023-11,12.92,16.72
2023-12,12.63,16.21
2023-12,13.08,17.21
2023-12,12.85,16.99
2023-12,12.97,17.03
2023-12,13.06,17.08
2023-12,12.35,15.94
2023-12,12.63,16.27
2023-12,12.07,15.38
2023-12,12.19,15.35
2023-12,12.48,15.42
2023-12,12.28,15.47
2023-12,12.56,15.87
2023-12,12.53,15.8
2023-12,13.67,16.98
2023-12,13.65,17.18
2023-12,13.03,16.62
2023-12,,
2023-12,12.99,17.0
2023-12,12.43,16.22
2023-12,12.47,16.36
2023-12,12.45,16.2
2024-01,,
2024-01,13.2,17.59
2024-01,14.04,18.02
2024-01,14.13,17.89
2024-01,13.35,17.13
2024-01,13.08,16.86
2024-01,12.76,16.55
2024-01,12.69,16.6
2024-01,12.44,16.4
2024-01,12.7,16.54
2024-01,13.25,
2024-01,13.84,17.87
2024-01,14.79,18.7
2024-01,14.13,17.95
2024-01,13.3,17.4
2024-01,13.19,17.2
2024-01,12.55,16.55
2024-01,13.14,16.96
2024-01,13.45,17.26
2024-01,13.26,17.03
2024-01,13.6,17.39
2024-01,13.31,17.57
2024-01,14.35,18.25
2024-02,13.88,11.2
2024-02,13.85,17.22
2024-02,13.67,17.57
2024-02,13.06,17.31
2024-02,12.83,16.94
2024-02,12.79,16.96
2024-02,12.93,16.86
2024-02,13.93,18.09
2024-02,15.85,19.49
2024-02,14.38,18.26
2024-02,14.01,17.85
2024-02,14.24,18.6
2024-02,14.71,
2024-02,15.42,19.78
2024-02,15.34,19.6
2024-02,14.54,18.39
2024-02,13.75,17.7
2024-02,13.74,17.83
2024-02,13.43,17.58
2024-02,13.84,17.86
2024-02,13.4,17.21
2024-03,13.11,17.2
2024-03,13.49,17.6
2024-03,14.46,18.46
2024-03,14.5,18.54
2024-03,14.44,18.61
2024-03,14.74,19.04
2024-03,15.22,19.37
2024-03,13.84,18.13
2024-03,13.75,17.91
2024-03,14.4,18.61
2024-03,14.41,19.25
2024-03,14.33,19.4
2024-03,13.82,18.78
2024-03,13.04,17.55
2024-03,12.92,17.38
2024-03,13.06,17.04
2024-03,13.19,17.23
2024-03,13.24,17.1
2024-03,12.78,16.61
2024-03,13.01,16.66
2024-03,,
2024-04,13.65,17.56
2024-04,14.61,18.18
2024-04,14.33,18.04
2024-04,16.35,19.95
2024-04,16.03,19.23
2024-04,15.19,18.77
2024-04,14.98,18.56
2024-04,15.8,18.99
2024-04,14.91,18.4
2024-04,17.31,20.39
2024-04,19.23,22.84
2024-04,18.4,22.01
2024-04,18.21,22.21
2024-04,18.0,21.64
2024-04,18.71,22.95
2024-04,16.94,21.11
2024-04,15.69,19.84
2024-04,15.97,20.43
2024-04,15.37,20.37
2024-04,15.03,19.33
2024-04,14.67,19.22
2024-04,15.65,18.43
2024-05,15.39,19.43
2024-05,14.68,18.73
2024-05,13.49,17.4
2024-05,13.49,17.42
2024-05,13.23,16.91
2024-05,13.0,16.8
2024-05,12.69,16.67
2024-05,12.55,16.46
2024-05,13.6,17.4
2024-05,13.42,17.29
2024-05,12.45,16.34
2024-05,12.42,16.26
2024-05,11.99,15.85
2024-05,12.15,15.92
2024-05,11.86,15.51
2024-05,12.29,16.4
2024-05,12.77,16.46
2024-05,11.93,15.66
2024-05,12.36,
2024-05,12.92,16.57
2024-05,14.28,17.49
2024-05,14.47,17.77
2024-05,12.92,16.7
2024-06,13.11,16.89
2024-06,13.16,16.86
2024-06,12.63,16.63
2024-06,12.58,16.43
2024-06,12.22,15.88
2024-06,12.74,16.0
2024-06,12.85,15.83
2024-06,12.04,13.59
2024-06,11.94,15.1
2024-06,12.66,16.05
2024-06,12.75,16.83
2024-06,12.3,16.7
2024-06,12.48,
2024-06,13.28,17.26
2024-06,13.2,16.95
2024-06,13.33,17.24
2024-06,12.84,16.7
2024-06,12.55,16.5
2024-06,12.24,16.29
2024-06,12.44,16.24
2024-07,12.22,16.08
2024-07,12.03,16.07
2024-07,12.09,16.28
2024-07,12.26,
2024-07,12.48,16.76
2024-07,12.37,17.03
2024-07,12.51,17.02
2024-07,12.85,17.28
2024-07,12.92,17.92
2024-07,12.46,17.26
2024-07,13.12,18.35
2024-07,13.19,18.35
2024-07,14.48,20.46
2024-07,15.93,21.26
2024-07,16.52,21.51
2024-07,14.91,19.97
2024-07,14.72,20.02
2024-07,18.04,23.06
2024-07,18.46,24.11
2024-07,16.39,22.41
2024-07,16.6,22.83
2024-07,17.69,23.94
2024-07,16.36,22.29
2024-08,18.59,24.71
2024-08,23.39,27.71
2024-08,38.57,35.1
2024-08,27.71,29.2
2024-08,27.85,29.02
2024-08,23.79,26.88
2024-08,20.37,24.94
2024-08,20.71,24.93
2024-08,18.12,23.26
2024-08,16.19,21.19
2024-08,15.23,20.28
2024-08,14.8,19.94
2024-08,14.65,19.93
2024-08,15.88,21.11
2024-08,16.27,21.22
2024-08,17.55,22.83
2024-08,15.86,21.11
2024-08,16.15,21.57
2024-08,15.43,20.91
2024-08,17.11,22.58
2024-08,15.65,20.58
2024-08,15.0,19.29
2024-09,15.55,
2024-09,20.72,23.59
2024-09,21.32,24.2
2024-09,19.9,23.54
2024-09,22.38,25.64
2024-09,19.45,23.92
2024-09,19.08,23.62
2024-09,17.69,22.16
2024-09,17.07,21.73
2024-09,16.56,21.28
2024-09,17.14,22.51
2024-09,17.61,22.69
2024-09,18.23,22.71
2024-09,16.33,21.09
2024-09,16.15,20.35
2024-09,15.89,19.54
2024-09,15.39,19.25
2024-09,15.41,19.07
2024-09,15.37,19.29
2024-09,16.96,20.04
2024-09,16.73,20.19
2024-10,19.26,21.67
2024-10,18.9,21.35
2024-10,20.49,22.48
2024-10,19.21,21.64
2024-10,22.64,24.34
2024-10,21.42,23.62
2024-10,20.86,23.42
2024-10,20.93,23.6
2024-10,20.46,23.29
2024-10,19.7,23.32
2024-10,20.64,24.54
2024-10,19.58,23.64
2024-10,19.11,22.85
2024-10,18.03,21.76
2024-10,18.37,21.96
2024-10,18.2,22.03
2024-10,19.24,22.92
2024-10,19.08,22.47
2024-10,20.33,23.24
2024-10,19.8,22.93
2024-10,19.34,22.44
2024-10,20.35,23.09
2024-10,23.16,24.86
2024-11,21.88,23.74
2024-11,21.98,23.88
2024-11,20.49,22.5
2024-11,16.27,18.86
2024-11,15.2,18.35
2024-11,14.94,17.88
2024-11,14.97,18.37
2024-11,14.71,18.12
2024-11,14.02,17.5
2024-11,14.31,17.7
2024-11,16.14,19.83
2024-11,15.58,19.77
2024-11,16.35,19.99
2024-11,17.16,20.85
2024-11,16.87,20.21
2024-11,15.24,18.57
2024-11,14.6,17.59
2024-11,14.1,16.8
2024-11,14.1,16.68
2024-11,13.9,
2024-11,13.51,16.07
2024-12,13.34,16.12
2024-12,13.3,15.76
2024-12,13.45,15.69
2024-12,13.54,15.69
2024-12,12.77,15.15
2024-12,14.19,16.55
2024-12,14.18,16.54
2024-12,13.58,15.88
2024-12,13.92,16.36
2024-12,13.81,16.61
2024-12,14.69,18.44
2024-12,15.87,19.44
2024-12,27.62,27.63
2024-12,24.09,26.33
2024-12,18.36,21.49
2024-12,16.78,19.03
2024-12,14.27,17.03
2024-12,,
2024-12,14.73,17.53
2024-12,15.95,18.54
2024-12,17.4,19.79
2024-12,17.35,19.92
2025-01,,
2025-01,17.93,20.5
2025-01,16.13,19.12
2025-01,16.04,19.0
2025-01,17.82,20.73
2025-01,17.7,20.69
2025-01,18.07,
2025-01,19.54,21.73
2025-01,19.19,21.8
2025-01,18.71,21.45
2025-01,16.12,19.29
2025-01,16.6,19.61
2025-01,15.97,18.96
2025-01,15.81,
2025-01,15.06,18.64
2025-01,15.1,18.68
2025-01,15.02,18.38
2025-01,14.85,18.22
2025-01,17.9,21.61
2025-01,16.41,20.31
2025-01,16.56,20.6
2025-01,15.84,19.8
2025-01,16.43,20.11
2025-02,18.62,21.28
2025-02,17.21,20.03
2025-02,15.77,19.18
2025-02,15.5,18.58
2025-02,16.54,19.18
2025-02,15.81,18.84
2025-02,16.02,18.77
2025-02,15.89,18.69
2025-02,15.1,18.41
2025-02,14.77,18.03
2025-02,15.37,
2025-02,15.35,19.23
2025-02,15.27,19.0
2025-02,15.66,18.9
2025-02,18.21,20.96
2025-02,18.98,21.46
2025-02,19.43,21.98
2025-02,19.1,21.94
2025-02,21.13,24.09
2025-02,19.63,22.66
2025-03,22.78,24.96
2025-03,23.51,25.22
2025-03,21.93,24.26
2025-03,24.87,26.23
2025-03,23.37,25.55
2025-03,27.86,28.84
2025-03,26.92,28.7
2025-03,24.23,26.82
2025-03,24.66,27.58
2025-03,21.77,25.79
2025-03,20.51,25.04
2025-03,21.7,25.85
2025-03,19.9,23.62
2025-03,19.8,23.38
2025-03,19.28,22.92
2025-03,17.48,21.27
2025-03,17.15,20.57
2025-03,18.33,22.04
2025-03,18.69,22.41
2025-03,21.65,25.06
2025-03,22.28,25.37
2025-04,21.77,24.8
2025-04,21.51,23.65
2025-04,30.02,30.57
2025-04,45.31,37.65
2025-04,46.98,38.64
2025-04,52.33,39.56
2025-04,33.62,34.8
2025-04,40.72,43.25
2025-04,37.56,39.95
2025-04,30.89,34.33
2025-04,30.12,32.71
2025-04,32.64,35.38
2025-04,29.65,32.83
2025-04,,
2025-04,33.82,36.87
2025-04,30.57,33.98
2025-04,28.45,31.83
2025-04,26.47,29.96
2025-04,24.84,28.37
2025-04,25.15,28.54
2025-04,24.17,27.6
2025-04,24.7,27.8
2025-05,24.6,27.69
2025-05,22.68,25.73
2025-05,23.64,26.54
2025-05,24.76,27.11
2025-05,23.55,26.49
2025-05,22.48,25.97
2025-05,21.9,25.5
2025-05,18.39,22.28
2025-05,18.22,22.28
2025-05,18.62,22.66
2025-05,17.83,21.89
2025-05,17.24,21.2
2025-05,18.14,21.95
