date,SPX,VIX,VVIX,Skew,Realized Vol,Returns
2007-08-14,1426.54,27.68,114.96,115.01,22.44,-1.8323392635474025
2007-08-15,1406.7,30.67,121.67,118.3,23.12,-1.4005396155727918
2007-08-16,1411.27,30.83,142.99,116.58,23.19,0.32434724332828335
2007-08-17,1445.94,29.99,133.87,126.7,24.56,2.426962088495262
2007-08-20,1445.55,26.33,125.04,117.87,24.22,-0.026975711647980547
2007-08-21,1447.12,25.25,122.6,117.76,24.16,0.10855024279734103
2007-08-22,1464.07,22.89,117.47,120.53,23.52,1.1644854192464795
2007-08-23,1462.5,22.62,117.42,121.35,23.49,-0.10729284798328043
2007-08-24,1479.37,20.72,111.95,122.79,22.73,1.1469021350864046
2007-08-27,1466.79,22.72,115.24,121.53,21.97,-0.8539981844984107
2007-08-28,1432.36,26.3,119.79,118.95,22.96,-2.3752906038098094
2007-08-29,1463.76,23.81,113.22,121.02,23.61,2.1685034082517176
2007-08-30,1457.64,25.06,112.66,120.1,23.49,-0.41897781561307235
2007-08-31,1473.99,23.38,109.27,117.26,23.68,1.115431996557325
2007-08-31,1473.99,23.38,109.27,117.26,23.68,0.0
2007-09-04,1489.42,22.78,104.87,119.62,22.22,1.0413772946765545
2007-09-05,1472.29,24.58,107.91,118.07,21.11,-1.1567770658224874
2007-09-06,1478.55,23.99,106.6,117.34,21.06,0.4242866025263865
2007-09-07,1453.55,26.23,108.22,116.72,21.41,-1.7053037647481801
2007-09-10,1451.7,27.38,107.07,115.42,19.29,-0.1273556664693238
2007-09-11,1471.49,25.27,103.75,116.45,19.83,1.3540209396441103
2007-09-12,1471.56,24.96,106.95,116.62,19.82,0.004756969811127039
2007-09-13,1483.95,24.76,104.63,117.36,19.13,0.8384388875406259
2007-09-14,1484.25,24.92,104.39,117.96,18.3,0.020214271344355664
2007-09-17,1476.65,26.48,102.22,117.87,18.25,-0.5133585525123787
2007-09-18,1519.78,20.35,92.33,116.4,18.79,2.878957889716823
2007-09-19,1529.03,20.03,97.7,120.85,18.94,0.6067959880852994
2007-09-20,1518.75,20.45,97.38,119.87,19.07,-0.6745919314823638
2007-09-21,1525.75,19.0,98.14,121.15,18.83,0.4598464335745744
2007-09-24,1517.73,19.37,94.27,122.82,18.9,-0.5270294901641288
2007-09-25,1517.21,18.6,94.33,118.58,18.44,-0.034267564109241797
2007-09-26,1525.42,17.63,89.49,118.57,18.21,0.5396660077380033
2007-09-27,1531.38,17.0,87.57,118.0,16.6,0.3899507689342555
2007-09-28,1526.75,18.0,87.13,119.97,15.12,-0.3027996545348895
2007-10-01,1547.04,17.84,84.48,120.83,15.81,1.3202134631993176
2007-10-02,1546.63,18.49,88.74,121.78,15.47,-0.026505736061067427
2007-10-03,1539.59,18.8,87.65,121.79,15.0,-0.4562223179686361
2007-10-04,1542.84,18.44,89.38,120.21,14.37,0.21087266892174716
2007-10-05,1557.59,16.91,83.91,119.73,14.65,0.9514881019684316
2007-10-08,1552.58,17.46,84.96,118.48,13.41,-0.3221691633161984
2007-10-09,1565.15,16.12,79.93,119.13,13.67,0.8063602755944852
2007-10-10,1562.47,16.67,87.46,118.64,12.9,-0.17137636003905793
2007-10-11,1554.41,18.88,95.78,117.44,13.0,-0.5171850033208772
2007-10-12,1561.8,17.73,90.63,119.54,12.75,0.47429498355492405
2007-10-15,1548.71,19.25,86.18,117.45,13.05,-0.8416675898817
2007-10-16,1538.53,20.02,91.47,116.64,13.12,-0.6594911245262035
2007-10-17,1541.24,18.54,89.48,118.48,9.25,0.1759872132944804
2007-10-18,1540.08,18.5,83.37,117.28,8.93,-0.07529241070709143
2007-10-19,1500.63,22.96,91.56,114.99,12.24,-2.594934319537974
2007-10-22,1506.33,21.64,88.17,115.7,12.17,0.3791208946776367
2007-10-23,1519.59,20.41,86.42,116.42,12.44,0.8764332750925656
2007-10-24,1515.88,20.8,89.14,116.48,12.47,-0.24444332161733628
2007-10-25,1514.4,21.17,90.82,115.67,12.38,-0.09768075014050771
2007-10-26,1535.28,19.56,95.36,116.34,13.22,1.3693453914878704
2007-10-29,1540.98,19.87,95.01,115.19,13.21,0.37058028405670435
2007-10-30,1531.02,21.07,100.37,114.46,12.49,-0.6484397720917392
2007-10-31,1549.38,18.53,93.62,116.88,12.98,1.192067096231093
2007-11-01,1508.44,23.21,97.53,114.67,15.74,-2.6778846694407914
2007-11-02,1509.65,23.01,97.46,116.52,15.74,0.08018316649464065
2007-11-05,1502.17,24.31,97.29,115.38,15.54,-0.4967106519623009
2007-11-06,1520.27,21.39,92.7,115.46,16.06,1.1977221301780137
2007-11-07,1475.62,26.49,98.17,115.58,18.92,-2.980971020535981
2007-11-08,1474.77,26.16,97.36,115.03,18.9,-0.05761950274483659
2007-11-09,1453.7,28.5,97.86,115.77,19.56,-1.4390014979561174
2007-11-12,1439.18,31.09,98.09,117.92,19.75,-1.0038523501742003
2007-11-13,1481.05,24.1,92.58,121.09,21.94,2.8677788739688603
2007-11-14,1470.58,25.94,94.39,119.7,22.03,-0.7094414891784351
2007-11-15,1451.15,28.06,92.96,118.31,22.43,-1.3300535255893497
2007-11-16,1458.74,25.49,92.8,119.3,22.5,0.5216703870487721
2007-11-19,1433.27,26.01,91.13,115.61,21.55,-1.7614502402235384
2007-11-20,1439.7,24.88,91.34,114.1,21.55,0.4476211541509222
2007-11-21,1416.77,26.84,94.49,111.49,22.12,-1.6055125765564444
2007-11-21,1416.77,26.84,94.49,111.49,22.12,0.0
2007-11-23,1440.7,25.61,89.62,111.32,22.77,1.6749473800682078
2007-11-26,1407.22,28.91,91.55,109.94,24.1,-2.351297962426997
2007-11-27,1428.23,26.28,90.7,109.31,24.23,1.4819788412660615
2007-11-28,1469.02,24.11,91.62,111.28,26.17,2.8159596429260163
2007-11-29,1469.72,23.97,91.08,110.79,26.1,0.0476394654334106
2007-11-30,1481.14,22.87,88.88,111.85,26.03,0.7740155083124082
2007-12-03,1472.42,23.61,87.45,111.57,24.53,-0.5904755844505086
2007-12-04,1462.79,23.79,86.85,110.37,24.61,-0.6561734630711503
2007-12-05,1485.01,22.53,83.08,112.08,25.07,1.5075935173540815
2007-12-06,1507.34,20.96,81.51,112.79,25.25,1.4925001760924475
2007-12-07,1504.66,20.85,82.47,112.79,23.04,-0.1779548942397477
2007-12-10,1515.96,20.74,81.5,113.39,23.23,0.7481942590558766
2007-12-11,1477.65,23.59,82.58,111.27,24.32,-2.559591366014849
2007-12-12,1486.59,22.47,89.41,113.03,24.21,0.6031918539722882
2007-12-13,1488.41,22.56,88.19,111.45,22.07,0.12235295644025396
2007-12-14,1467.95,23.27,85.82,111.31,22.46,-1.3841566425019707
2007-12-17,1445.9,24.52,85.38,109.75,22.65,-1.513490461482305
2007-12-18,1454.98,22.64,80.83,110.38,22.64,0.6260189772571888
2007-12-19,1453.0,21.68,83.47,111.22,21.91,-0.13617702363695644
2007-12-20,1460.12,20.58,79.44,111.81,21.94,0.4888239535361804
2007-12-21,1484.46,18.47,82.87,115.12,22.2,1.6532445635784168
2007-12-24,1496.45,18.6,79.85,115.86,21.64,0.8044566700138226
2007-12-24,1496.45,18.6,79.85,115.86,21.64,0.0
2007-12-26,1497.66,18.66,80.79,115.2,20.14,0.08082535817800889
2007-12-27,1476.37,20.26,84.36,114.12,20.01,-1.4317517770510686
2007-12-28,1478.49,20.74,84.03,112.9,17.34,0.1434924405053477
2007-12-31,1468.36,22.5,82.19,111.65,17.53,-0.687516494015524
2007-12-31,1468.36,22.5,82.19,111.65,17.53,0.0
2008-01-02,1447.16,23.17,80.58,110.61,17.9,-1.4543116598507804
2008-01-03,1447.16,22.49,79.33,111.38,17.73,0.0
2008-01-04,1411.63,23.94,81.46,109.53,19.61,-2.48579500644866
2008-01-07,1416.18,23.79,79.51,110.19,18.95,0.32180407641025216
2008-01-08,1390.19,25.43,79.59,109.17,19.42,-1.8522677387938526
2008-01-09,1409.13,24.12,89.37,110.76,19.99,1.353206422874695
2008-01-10,1420.33,23.45,84.98,110.25,19.92,0.7916746302464808
2008-01-11,1401.02,23.68,84.66,108.79,18.39,-1.368869620951552
2008-01-14,1416.25,22.9,86.96,111.38,18.63,1.0811990589615703
2008-01-15,1380.95,23.34,81.13,108.15,20.58,-2.5240865236445296
2008-01-16,1373.2,24.38,80.51,108.49,20.05,-0.5627885522233749
2008-01-17,1333.25,28.46,84.99,110.0,21.88,-2.952421210282545
2008-01-18,1325.19,27.18,77.24,110.62,21.86,-0.6063725114229976
2008-01-18,1325.19,27.18,77.24,110.62,21.86,0.0
2008-01-22,1310.5,31.01,86.58,114.61,22.17,-1.114710160302055
2008-01-23,1338.6,29.02,82.68,113.07,23.12,2.121554790308066
2008-01-24,1352.07,27.78,81.31,113.37,22.37,1.0012459744009896
2008-01-25,1330.61,29.08,79.0,112.64,22.81,-1.5999267724421629
2008-01-28,1353.97,27.78,76.43,114.15,23.55,1.7403533967513083
2008-01-29,1362.3,27.32,77.46,113.82,23.12,0.6133430118371871
2008-01-30,1355.81,27.62,76.41,112.33,23.19,-0.47753860832177386
2008-01-31,1378.55,26.2,75.21,106.43,23.81,1.663316042666031
2008-02-01,1395.42,24.02,73.94,114.86,23.74,1.2163223094762032
2008-02-04,1380.82,25.99,73.9,112.88,24.03,-1.0517919629058887
2008-02-05,1336.64,28.24,75.06,112.01,24.93,-3.251852327235014
2008-02-06,1326.45,28.97,74.63,111.93,25.07,-0.7652801618956766
2008-02-07,1336.91,27.66,72.0,112.71,24.32,0.7854780262272163
2008-02-08,1331.29,28.01,72.6,111.71,23.9,-0.4212583997434389
2008-02-11,1339.13,27.6,71.41,114.57,23.86,0.5871752402447336
2008-02-12,1348.86,26.33,72.52,113.97,23.58,0.72396418868341
2008-02-13,1367.21,24.88,71.44,116.25,23.67,1.3512375749500931
2008-02-14,1348.86,25.54,69.23,114.19,22.43,-1.3512375749500944
2008-02-15,1349.99,25.02,74.72,112.03,22.34,0.08373937536598733
2008-02-15,1349.99,25.02,74.72,112.03,22.34,0.0
2008-02-19,1348.78,25.59,69.6,113.57,19.9,-0.08967048552325846
2008-02-20,1360.03,24.4,71.29,112.24,19.99,0.8306278167934724
2008-02-21,1342.53,25.12,69.65,112.44,20.11,-1.2950864808276388
2008-02-22,1353.11,24.06,65.47,113.58,19.16,0.7849753177005594
2008-02-25,1371.8,23.03,68.92,113.42,19.32,1.3718099386156906
2008-02-26,1381.29,21.9,68.59,112.39,18.83,0.6894099057548262
2008-02-27,1380.02,22.69,67.56,111.61,17.9,-0.0919853322914674
2008-02-28,1367.68,23.53,66.61,111.33,18.05,-0.8982118109126447
2008-02-29,1330.63,26.54,69.81,110.19,20.2,-2.7463359417352637
2008-03-03,1331.34,26.28,71.02,110.4,19.31,0.05334395330046612
2008-03-04,1326.75,25.52,69.95,110.07,18.84,-0.34536110983757634
2008-03-05,1333.7,24.6,68.51,110.24,18.57,0.522469192034451
2008-03-06,1304.34,27.55,74.53,110.46,16.88,-2.225986893120629
2008-03-07,1293.37,27.49,76.02,110.28,16.88,-0.8445950634337552
2008-03-10,1273.37,29.38,77.45,109.89,17.37,-1.5584285733366992
2008-03-11,1320.65,26.36,73.76,112.71,21.05,3.645711029237217
2008-03-12,1308.77,27.22,73.94,111.47,21.18,-0.9036274796426322
2008-03-13,1315.48,27.29,75.56,112.58,21.09,0.5113853194655849
2008-03-14,1288.14,31.16,80.99,110.59,21.9,-2.1002300610510996
2008-03-17,1276.6,32.24,80.71,113.51,21.67,-0.8999023587571703
2008-03-18,1330.74,25.79,72.97,112.4,25.72,4.153488464321648
2008-03-19,1298.42,29.84,70.5,113.11,26.95,-2.458703780979666
2008-03-20,1329.51,26.62,66.97,113.71,28.18,2.3662312624081427
2008-03-20,1329.51,26.62,66.97,113.71,28.18,0.0
2008-03-24,1349.88,25.73,68.82,114.56,28.34,1.5205246313276712
2008-03-25,1352.99,25.72,68.65,114.87,28.19,0.23012585677388694
2008-03-26,1341.13,26.08,69.56,112.08,28.04,-0.8804415997259433
2008-03-27,1325.76,25.88,69.0,111.78,28.17,-1.1526662274177437
2008-03-28,1315.22,25.71,68.79,110.78,28.3,-0.7981927890091816
2008-03-31,1322.7,25.61,67.64,110.36,28.17,0.5671150033056589
2008-04-01,1370.18,22.68,66.96,111.31,29.41,3.526701602098519
2008-04-02,1367.53,23.43,67.61,112.08,29.42,-0.193592515470274
2008-04-03,1369.31,23.21,66.11,111.88,29.4,0.1300770414770671
2008-04-04,1370.4,22.45,64.56,111.48,29.34,0.07957046968555229
2008-04-07,1372.54,22.42,67.4,111.57,28.32,0.15603698470965863
2008-04-08,1365.54,22.36,67.3,112.13,28.22,-0.5113083073129692
2008-04-09,1354.49,22.81,75.24,110.96,27.94,-0.8124955084060884
2008-04-10,1360.55,21.98,75.47,110.82,25.26,0.4464030042589757
2008-04-11,1332.83,23.46,74.74,109.9,25.96,-2.0584528579550376
2008-04-14,1328.32,23.82,72.39,109.62,25.93,-0.33895152981819104
2008-04-15,1334.43,22.78,68.15,109.9,24.96,0.4589248501480273
2008-04-16,1364.71,20.53,66.36,112.47,25.76,2.243771746885847
2008-04-17,1365.56,20.37,65.09,113.52,21.71,0.062264906215237795
2008-04-18,1390.33,20.13,62.09,115.35,21.3,1.797652812220311
2008-04-21,1388.17,20.5,63.43,115.31,19.48,-0.1554796066316531
2008-04-22,1375.94,20.87,62.84,114.42,19.0,-0.8849199061636077
2008-04-23,1379.93,20.26,59.74,113.33,19.02,0.2895639335615528
2008-04-24,1388.82,20.06,62.75,114.27,18.87,0.6421692497021096
2008-04-25,1397.84,19.59,65.99,114.49,18.64,0.6473722306730582
2008-04-28,1396.37,19.64,66.48,114.61,18.46,-0.10521758462081335
2008-04-29,1390.94,20.24,65.42,114.58,18.44,-0.3896234627106107
2008-04-30,1385.59,20.79,64.69,112.48,13.64,-0.3853735865410594
2008-05-01,1409.34,18.88,63.06,116.0,14.92,1.6995467987741038
2008-05-02,1413.9,18.18,63.68,117.49,14.94,0.3230333917995802
2008-05-05,1407.49,18.9,70.1,115.32,15.01,-0.45438674049257205
2008-05-06,1418.26,18.21,69.04,117.63,15.26,0.7622791932013194
2008-05-07,1392.57,19.73,72.82,116.24,16.53,-1.8279807287081808
2008-05-08,1397.68,19.4,73.45,114.99,16.34,0.3662758328388545
2008-05-09,1388.28,19.41,73.79,117.77,16.46,-0.6748148337391352
2008-05-12,1403.58,17.79,72.0,117.42,15.51,1.0960544704932866
2008-05-13,1403.04,17.98,68.62,117.93,15.46,-0.03848045026853084
2008-05-14,1408.66,17.66,71.18,118.92,15.41,0.3997586857981225
2008-05-15,1423.57,16.3,71.16,121.05,14.16,1.0528903189758523
2008-05-16,1425.35,16.47,75.77,119.49,14.16,0.12495965008642619
2008-05-19,1426.63,17.01,76.63,117.96,12.41,0.08976220632291142
2008-05-20,1413.4,17.58,79.8,117.44,12.76,-0.9316870386124766
2008-05-21,1390.71,18.59,80.12,114.51,13.75,-1.6183741174614172
2008-05-22,1394.35,18.05,83.62,114.41,13.74,0.2613948764187414
2008-05-23,1375.93,19.55,79.63,113.11,14.31,-1.3298490740090219
2008-05-23,1375.93,19.55,79.63,113.11,14.31,0.0
2008-05-27,1385.35,19.64,79.35,113.38,14.29,0.682294917124679
2008-05-28,1390.84,19.07,77.7,113.93,14.35,0.39550658683036277
2008-05-29,1398.26,18.14,74.2,114.83,14.42,0.5320725327224882
2008-05-30,1400.38,17.83,73.46,113.53,14.3,0.15150218716958305
2008-06-02,1385.67,19.83,78.6,114.39,13.37,-1.055985118212607
2008-06-03,1377.65,20.24,79.72,114.6,13.5,-0.5804628141956321
2008-06-04,1377.2,20.8,81.04,114.37,13.42,-0.03266965562571208
2008-06-05,1404.05,18.63,79.35,114.76,14.64,1.9308465022889003
2008-06-06,1360.68,23.56,88.78,113.55,17.02,-3.1376342715508834
2008-06-09,1361.76,23.12,92.23,114.98,16.98,0.07934059569021865
2008-06-10,1358.44,23.18,91.98,114.3,16.86,-0.24409981975666356
2008-06-11,1335.49,24.12,93.87,113.2,17.4,-1.7038716841375152
2008-06-12,1339.87,23.33,92.41,113.97,17.45,0.32743286236224395
2008-06-13,1360.03,21.22,86.91,113.77,18.09,1.4934163997003336
2008-06-16,1360.14,20.95,84.17,114.71,17.74,0.008087729815420748
2008-06-17,1350.93,21.13,80.89,115.71,17.88,-0.6794391462156973
2008-06-18,1337.81,22.24,81.56,112.74,18.15,-0.9759295531074037
2008-06-19,1342.83,21.58,77.91,113.44,17.93,0.3745378617285721
2008-06-20,1317.93,22.87,78.35,113.13,18.0,-1.8717003354418071
2008-06-23,1318.0,22.64,78.37,113.59,17.98,0.0053112184326833305
2008-06-24,1314.29,22.42,77.41,112.2,17.44,-0.28188402163855825
2008-06-25,1321.97,21.14,76.01,110.7,17.41,0.5826452418515959
2008-06-26,1283.15,23.93,79.87,109.67,20.37,-2.9805055998773238
2008-06-27,1278.38,23.44,79.54,110.52,20.32,-0.3724340931871223
2008-06-30,1280.0,23.95,79.66,112.0,20.32,0.12664265797244986
2008-07-01,1284.91,23.65,79.44,112.69,20.1,0.3828599052312572
2008-07-02,1261.52,25.92,79.19,110.96,20.99,-1.837133386864391
2008-07-03,1262.9,24.8,76.44,111.72,21.01,0.10933205547930325
2008-07-03,1262.9,24.8,76.44,111.72,21.01,0.0
2008-07-07,1252.31,25.78,75.43,111.75,20.27,-0.8420817806985111
2008-07-08,1273.7,23.15,76.03,112.21,18.06,1.6936204750574473
2008-07-09,1244.69,25.23,81.69,110.25,19.75,-2.303954768548839
2008-07-10,1253.39,25.59,79.94,110.91,19.89,0.6965377549496208
2008-07-11,1239.49,27.49,77.18,110.87,19.39,-1.1151875786283014
2008-07-14,1228.3,28.48,78.83,111.11,19.64,-0.9068905128390176
2008-07-15,1214.91,28.54,73.07,110.81,19.35,-1.0961099588093584
2008-07-16,1245.36,25.1,73.22,111.93,21.06,2.4754644770638756
2008-07-17,1260.32,25.01,72.46,113.93,21.31,1.19410122274204
2008-07-18,1260.68,24.05,70.29,113.85,21.08,0.028560095394465992
2008-07-21,1260.0,23.05,71.6,114.1,21.06,-0.053953696343506594
2008-07-22,1277.0,21.18,68.39,113.2,20.64,1.3401856087015562
2008-07-23,1282.19,21.31,67.25,115.06,20.68,0.40559763948996824
2008-07-24,1252.54,23.44,74.9,113.19,22.07,-2.339606385062188
2008-07-25,1257.76,22.91,73.7,113.9,21.98,0.4158871468629178
2008-07-28,1234.37,24.23,74.9,111.49,20.21,-1.8771642597075022
2008-07-29,1263.2,22.03,71.03,112.18,21.53,2.3087465493061026
2008-07-30,1284.26,21.21,67.21,112.11,22.34,1.6534493021531391
2008-07-31,1267.38,22.94,72.95,110.66,22.67,-1.3230899535757072
2008-08-01,1260.31,22.57,72.73,111.38,21.88,-0.5594054996497974
2008-08-04,1249.01,23.49,73.17,111.2,22.07,-0.9006484932058016
2008-08-05,1284.88,21.14,70.28,109.69,23.78,2.831409125599129
2008-08-06,1289.19,20.23,71.6,113.22,23.09,0.33487854081860546
2008-08-07,1266.07,21.15,73.11,111.97,22.48,-1.8096499728183422
2008-08-08,1296.32,20.66,73.05,113.33,23.59,2.3611866579681027
2008-08-11,1305.32,20.12,75.59,111.55,23.41,0.6918740411200743
2008-08-12,1289.59,21.17,72.4,111.26,23.46,-1.212388304565934
2008-08-13,1285.83,21.55,79.41,111.76,23.21,-0.2919914166580861
2008-08-14,1292.93,20.34,74.37,113.07,21.73,0.5506536428728829
2008-08-15,1298.2,19.58,74.1,113.21,21.43,0.40677289573533826
2008-08-18,1278.6,20.98,72.85,112.29,21.97,-1.5212960266741826
2008-08-19,1266.69,21.28,77.5,111.4,22.25,-0.9358530403292878
2008-08-20,1274.54,20.42,73.42,111.95,21.89,0.6178130251148909
2008-08-21,1277.72,19.82,73.75,111.9,21.86,0.2491910420998307
2008-08-22,1292.2,18.81,73.56,111.8,20.84,1.126895252258454
2008-08-25,1266.84,20.97,77.03,110.34,21.8,-1.9820581334461456
2008-08-26,1271.51,20.49,73.14,110.8,20.9,0.3679559768344541
2008-08-27,1281.66,19.76,72.0,110.51,19.7,0.795094213969009
2008-08-28,1300.68,19.43,68.05,111.21,19.38,1.4731091918020445
2008-08-29,1282.83,20.65,68.07,110.58,19.39,-1.3818629727739336
2008-08-29,1282.83,20.65,68.07,110.58,19.39,0.0
2008-09-02,1277.58,21.99,69.65,110.38,19.32,-0.4100911461557449
2008-09-03,1274.98,21.43,69.93,110.5,19.09,-0.20371712313763252
2008-09-04,1236.83,24.03,72.38,110.48,19.76,-3.037883751111392
2008-09-05,1242.31,23.06,70.39,109.46,19.78,0.4420895088807897
2008-09-08,1267.79,22.64,67.94,109.1,20.11,2.0302677366833564
2008-09-09,1224.51,25.47,70.68,108.57,22.1,-3.4734463182025777
2008-09-10,1232.04,24.52,70.63,109.49,22.04,0.613056814138603
2008-09-11,1249.05,24.39,71.03,110.5,22.32,1.3711930251064273
2008-09-12,1251.7,25.66,70.26,110.15,22.3,0.21193649840399686
2008-09-15,1192.7,31.7,79.37,110.74,27.95,-4.828298274935443
2008-09-16,1213.59,31.54,74.38,112.29,28.59,1.7363264468486115
2008-09-17,1156.39,36.22,93.04,112.97,32.75,-4.827982547511587
2008-09-18,1206.51,33.1,89.33,117.42,34.88,4.242881089037334
2008-09-19,1255.08,32.07,79.37,114.48,37.75,3.94674210858101
2008-09-22,1207.09,33.85,83.92,114.32,39.79,-3.898681119919732
2008-09-23,1188.22,35.72,84.77,111.63,39.93,-1.5756115391864083
2008-09-24,1185.87,35.19,86.66,111.58,39.42,-0.1979706554947396
2008-09-25,1209.18,32.82,82.96,112.53,40.32,1.9465761499284553
2008-09-26,1213.01,34.74,87.81,110.56,40.24,0.31624300256987603
2008-09-29,1106.39,46.72,99.86,111.33,52.08,-9.200241094593624
2008-09-30,1166.36,39.39,92.23,111.43,55.58,5.278532512632894
2008-10-01,1161.06,39.81,89.76,112.14,55.61,-0.45544071644332396
2008-10-02,1114.28,45.26,95.29,112.24,57.34,-4.112492454501865
2008-10-03,1099.23,45.14,94.68,114.17,56.47,-1.359852173202372
2008-10-06,1056.89,52.05,104.82,112.09,58.45,-3.927930133460617
2008-10-07,996.23,53.68,106.47,110.2,61.2,-5.9107757716857305
2008-10-08,984.94,57.53,104.99,111.04,60.21,-1.1397429009414908
2008-10-09,909.92,63.92,108.05,109.58,66.26,-7.922404205270062
2008-10-10,899.22,69.95,116.0,107.23,66.08,-1.1828962673529704
2008-10-13,1003.35,54.99,110.07,109.73,76.05,10.957195934756697
2008-10-14,998.01,55.13,105.64,113.55,74.21,-0.5336383931182946
2008-10-15,907.84,69.25,114.93,118.94,81.7,-9.469514468085727
2008-10-16,946.43,67.61,119.48,113.18,81.45,4.162885961144602
2008-10-17,940.55,70.33,117.45,118.81,80.5,-0.6232200692903124
2008-10-20,985.4,52.97,115.98,124.83,80.71,4.658283957083309
2008-10-21,955.05,53.11,114.28,120.38,80.45,-3.1283954978718658
2008-10-22,896.78,69.65,123.31,119.34,82.75,-6.2953125138379455
2008-10-23,908.11,67.8,121.61,120.69,82.83,1.2554946645469935
2008-10-24,876.77,79.13,128.09,116.67,83.44,-3.5120816358308193
2008-10-27,848.92,80.06,134.87,116.94,84.24,-3.227974691248589
2008-10-28,940.51,66.96,127.46,125.95,85.33,10.245732795933025
2008-10-29,930.09,69.96,124.73,120.15,83.26,-1.1140925668240704
2008-10-30,954.09,62.9,121.52,124.02,83.96,2.547665096269594
2008-10-31,968.75,59.89,116.94,122.19,83.02,1.5248574046331105
2008-11-03,966.3,53.68,116.19,117.13,82.93,-0.2532235662293958
2008-11-04,1005.75,47.73,116.29,117.78,82.63,4.001446582463477
2008-11-05,952.77,54.56,117.03,129.35,82.6,-5.411527943060211
2008-11-06,904.88,63.68,125.0,122.15,84.22,-5.157119317616989
2008-11-07,930.99,56.1,116.37,122.85,80.12,2.844619785769441
2008-11-10,919.21,59.98,116.53,126.27,80.2,-1.27339305802108
2008-11-11,898.95,61.44,114.11,120.67,71.3,-2.228718992830513
2008-11-12,852.3,66.46,123.26,121.11,73.47,-5.328883804405206
2008-11-13,911.29,59.83,117.12,124.98,68.88,6.692260057882526
2008-11-14,873.29,66.31,118.34,118.59,69.03,-4.259348957168463
2008-11-17,850.75,69.15,115.1,113.4,69.52,-2.6149375154377363
2008-11-18,859.12,67.64,106.9,116.05,67.78,0.9790296168946021
2008-11-19,806.58,74.26,102.48,115.86,70.08,-6.3105522855744685
2008-11-20,752.44,80.86,106.71,114.93,71.34,-6.9481827469396436
2008-11-21,800.03,72.67,99.48,118.88,74.08,6.132796773999996
2008-11-24,851.81,64.7,92.31,116.16,75.58,6.271427030041584
2008-11-25,857.39,60.9,90.28,114.1,74.8,0.652939366290944
2008-11-26,887.68,54.92,89.32,113.3,66.64,3.471842675826701
2008-11-26,887.68,54.92,89.32,113.3,66.64,0.0
2008-11-28,896.24,55.84,88.41,113.12,66.37,0.9596916564055789
2008-12-01,816.21,68.51,90.49,112.75,72.85,-9.35365594547721
2008-12-02,848.81,62.98,87.08,112.2,73.85,3.916369377303816
2008-12-03,870.74,60.72,84.72,112.55,74.34,2.5508056258861354
2008-12-04,845.22,63.64,83.94,111.77,73.85,-2.9746476327324762
2008-12-05,876.07,59.93,82.9,116.45,72.41,3.5849047919391848
2008-12-08,909.7,58.49,82.1,120.77,71.37,3.7668878408353765
2008-12-09,888.67,58.91,80.75,118.58,71.08,-2.338891182677227
2008-12-10,899.24,55.73,86.46,119.51,71.08,1.182399913456479
